<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20010111,001000,0.9371,0.9371,0.9371,0.9371,4
EURUSD,20010111,001100,0.9371,0.9371,0.9371,0.9371,4
EURUSD,20010111,001200,0.9371,0.9372,0.9371,0.9372,4
EURUSD,20010111,001300,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,001400,0.9372,0.9373,0.9372,0.9373,4
EURUSD,20010111,001500,0.9373,0.9374,0.9373,0.9374,4
EURUSD,20010111,001600,0.9374,0.9374,0.9374,0.9374,4
EURUSD,20010111,001700,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,001800,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,001900,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,002000,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,002100,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,002200,0.9373,0.9373,0.9372,0.9372,4
EURUSD,20010111,002300,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,002400,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,002500,0.9372,0.9372,0.9371,0.9371,4
EURUSD,20010111,002600,0.9372,0.9372,0.9371,0.9371,4
EURUSD,20010111,002700,0.9371,0.9371,0.9371,0.9371,4
EURUSD,20010111,002800,0.9371,0.9372,0.9371,0.9371,4
EURUSD,20010111,002900,0.9371,0.9371,0.9370,0.9370,4
EURUSD,20010111,003000,0.9371,0.9372,0.9371,0.9372,4
EURUSD,20010111,003100,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,003200,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,003300,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,003400,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,003600,0.9371,0.9371,0.9370,0.9370,4
EURUSD,20010111,003700,0.9370,0.9370,0.9370,0.9370,4
EURUSD,20010111,003800,0.9370,0.9370,0.9370,0.9370,4
EURUSD,20010111,003900,0.9370,0.9370,0.9369,0.9369,4
EURUSD,20010111,004000,0.9369,0.9369,0.9368,0.9368,4
EURUSD,20010111,004100,0.9367,0.9368,0.9367,0.9368,4
EURUSD,20010111,004200,0.9369,0.9369,0.9369,0.9369,4
EURUSD,20010111,004300,0.9369,0.9369,0.9369,0.9369,4
EURUSD,20010111,004400,0.9369,0.9372,0.9369,0.9372,4
EURUSD,20010111,004500,0.9371,0.9372,0.9371,0.9372,4
EURUSD,20010111,004600,0.9372,0.9372,0.9371,0.9371,4
EURUSD,20010111,004700,0.9371,0.9372,0.9371,0.9372,4
EURUSD,20010111,004800,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,004900,0.9372,0.9372,0.9372,0.9372,4
EURUSD,20010111,005000,0.9372,0.9373,0.9372,0.9373,4
EURUSD,20010111,005100,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,005200,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,005300,0.9373,0.9376,0.9373,0.9375,4
EURUSD,20010111,005400,0.9374,0.9374,0.9374,0.9374,4
EURUSD,20010111,005500,0.9375,0.9377,0.9375,0.9377,4
EURUSD,20010111,005600,0.9378,0.9380,0.9378,0.9380,4
EURUSD,20010111,005700,0.9379,0.9380,0.9379,0.9380,4
EURUSD,20010111,005800,0.9380,0.9380,0.9377,0.9377,4
EURUSD,20010111,005900,0.9377,0.9377,0.9376,0.9376,4
EURUSD,20010111,010000,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,010100,0.9377,0.9377,0.9375,0.9375,4
EURUSD,20010111,010200,0.9375,0.9378,0.9375,0.9378,4
EURUSD,20010111,010300,0.9378,0.9378,0.9377,0.9378,4
EURUSD,20010111,010400,0.9378,0.9378,0.9377,0.9377,4
EURUSD,20010111,010500,0.9377,0.9377,0.9377,0.9377,4
EURUSD,20010111,010600,0.9377,0.9377,0.9376,0.9376,4
EURUSD,20010111,010700,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,010800,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,010900,0.9376,0.9376,0.9375,0.9375,4
EURUSD,20010111,011000,0.9375,0.9375,0.9375,0.9375,4
EURUSD,20010111,011100,0.9375,0.9375,0.9375,0.9375,4
EURUSD,20010111,011200,0.9374,0.9374,0.9373,0.9373,4
EURUSD,20010111,011300,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,011400,0.9373,0.9374,0.9373,0.9374,4
EURUSD,20010111,011500,0.9374,0.9374,0.9373,0.9373,4
EURUSD,20010111,011600,0.9373,0.9373,0.9373,0.9373,4
EURUSD,20010111,011700,0.9373,0.9376,0.9373,0.9375,4
EURUSD,20010111,011800,0.9375,0.9375,0.9375,0.9375,4
EURUSD,20010111,011900,0.9375,0.9375,0.9375,0.9375,4
EURUSD,20010111,012000,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,012100,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,012200,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,012300,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,012400,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,012500,0.9376,0.9376,0.9376,0.9376,4
EURUSD,20010111,012600,0.9376,0.9378,0.9376,0.9378,4
EURUSD,20010111,012700,0.9378,0.9381,0.9378,0.9381,4
EURUSD,20010111,012800,0.9382,0.9382,0.9382,0.9382,4
EURUSD,20010111,012900,0.9382,0.9382,0.9382,0.9382,4
EURUSD,20010111,013000,0.9381,0.9384,0.9381,0.9384,4
EURUSD,20010111,013100,0.9384,0.9385,0.9383,0.9385,4
EURUSD,20010111,013200,0.9385,0.9385,0.9385,0.9385,4
EURUSD,20010111,013300,0.9385,0.9389,0.9385,0.9388,4
EURUSD,20010111,013400,0.9388,0.9388,0.9387,0.9387,4
EURUSD,20010111,013500,0.9387,0.9387,0.9387,0.9387,4
EURUSD,20010111,013600,0.9387,0.9388,0.9387,0.9387,4
EURUSD,20010111,013700,0.9387,0.9390,0.9387,0.9390,4
EURUSD,20010111,013800,0.9390,0.9391,0.9390,0.9391,4
EURUSD,20010111,013900,0.9391,0.9391,0.9391,0.9391,4
EURUSD,20010111,014000,0.9391,0.9391,0.9391,0.9391,4
EURUSD,20010111,014100,0.9391,0.9391,0.9389,0.9389,4
EURUSD,20010111,014200,0.9389,0.9389,0.9388,0.9388,4
EURUSD,20010111,014300,0.9388,0.9388,0.9387,0.9387,4
EURUSD,20010111,014400,0.9387,0.9387,0.9387,0.9387,4
EURUSD,20010111,014500,0.9387,0.9387,0.9387,0.9387,4
EURUSD,20010111,014600,0.9387,0.9389,0.9387,0.9388,4
EURUSD,20010111,014700,0.9388,0.9388,0.9387,0.9387,4
EURUSD,20010111,014800,0.9387,0.9387,0.9386,0.9386,4
EURUSD,20010111,014900,0.9385,0.9385,0.9384,0.9385,4
EURUSD,20010111,015000,0.9385,0.9385,0.9385,0.9385,4
EURUSD,20010111,015100,0.9385,0.9385,0.9385,0.9385,4
EURUSD,20010111,015200,0.9385,0.9385,0.9385,0.9385,4
EURUSD,20010111,015300,0.9385,0.9386,0.9385,0.9385,4
EURUSD,20010111,015400,0.9385,0.9387,0.9385,0.9387,4
EURUSD,20010111,015500,0.9387,0.9387,0.9385,0.9385,4
EURUSD,20010111,015600,0.9385,0.9387,0.9385,0.9387,4
EURUSD,20010111,015700,0.9387,0.9387,0.9387,0.9387,4
EURUSD,20010111,015800,0.9387,0.9387,0.9387,0.9387,4
EURUSD,20010111,015900,0.9387,0.9388,0.9387,0.9388,4
EURUSD,20010111,020000,0.9388,0.9390,0.9388,0.9390,4
EURUSD,20010111,020100,0.9390,0.9391,0.9390,0.9391,4
EURUSD,20010111,020200,0.9391,0.9391,0.9391,0.9391,4
EURUSD,20010111,020300,0.9391,0.9391,0.9390,0.9390,4
EURUSD,20010111,020400,0.9390,0.9391,0.9390,0.9391,4
EURUSD,20010111,020500,0.9391,0.9391,0.9391,0.9391,4
EURUSD,20010111,020600,0.9391,0.9393,0.9391,0.9393,4
EURUSD,20010111,020700,0.9393,0.9395,0.9393,0.9395,4
EURUSD,20010111,020800,0.9396,0.9398,0.9396,0.9398,4
EURUSD,20010111,020900,0.9398,0.9398,0.9396,0.9397,4
EURUSD,20010111,021000,0.9397,0.9401,0.9397,0.9401,4
EURUSD,20010111,021100,0.9401,0.9402,0.9401,0.9402,4
EURUSD,20010111,021200,0.9402,0.9402,0.9401,0.9401,4
EURUSD,20010111,021300,0.9402,0.9406,0.9402,0.9406,4
EURUSD,20010111,021400,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,021500,0.9405,0.9405,0.9403,0.9403,4
EURUSD,20010111,021600,0.9403,0.9403,0.9403,0.9403,4
EURUSD,20010111,021700,0.9403,0.9403,0.9402,0.9402,4
EURUSD,20010111,021800,0.9401,0.9402,0.9401,0.9401,4
EURUSD,20010111,021900,0.9401,0.9401,0.9399,0.9399,4
EURUSD,20010111,022000,0.9399,0.9399,0.9397,0.9398,4
EURUSD,20010111,022100,0.9398,0.9402,0.9398,0.9402,4
EURUSD,20010111,022200,0.9403,0.9403,0.9402,0.9402,4
EURUSD,20010111,022300,0.9401,0.9401,0.9398,0.9398,4
EURUSD,20010111,022400,0.9398,0.9398,0.9395,0.9395,4
EURUSD,20010111,022500,0.9395,0.9395,0.9395,0.9395,4
EURUSD,20010111,022600,0.9395,0.9396,0.9395,0.9396,4
EURUSD,20010111,022700,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,022800,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,022900,0.9395,0.9395,0.9395,0.9395,4
EURUSD,20010111,023000,0.9395,0.9395,0.9395,0.9395,4
EURUSD,20010111,023100,0.9395,0.9395,0.9395,0.9395,4
EURUSD,20010111,023200,0.9395,0.9396,0.9395,0.9396,4
EURUSD,20010111,023300,0.9396,0.9398,0.9396,0.9398,4
EURUSD,20010111,023400,0.9398,0.9398,0.9397,0.9397,4
EURUSD,20010111,023500,0.9397,0.9397,0.9395,0.9396,4
EURUSD,20010111,023600,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,023700,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,023800,0.9397,0.9398,0.9397,0.9398,4
EURUSD,20010111,023900,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,024000,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,024100,0.9398,0.9400,0.9398,0.9400,4
EURUSD,20010111,024200,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,024300,0.9401,0.9401,0.9400,0.9400,4
EURUSD,20010111,024400,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,024500,0.9400,0.9400,0.9399,0.9399,4
EURUSD,20010111,024600,0.9399,0.9399,0.9398,0.9398,4
EURUSD,20010111,024700,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,024800,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,024900,0.9399,0.9400,0.9399,0.9400,4
EURUSD,20010111,025000,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,025100,0.9400,0.9405,0.9400,0.9405,4
EURUSD,20010111,025200,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,025400,0.9404,0.9404,0.9403,0.9403,4
EURUSD,20010111,025500,0.9403,0.9403,0.9403,0.9403,4
EURUSD,20010111,025600,0.9403,0.9403,0.9403,0.9403,4
EURUSD,20010111,025700,0.9403,0.9405,0.9403,0.9405,4
EURUSD,20010111,025800,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,025900,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,030000,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030100,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030200,0.9404,0.9404,0.9403,0.9403,4
EURUSD,20010111,030300,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030400,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030500,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030700,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030800,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,030900,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,031000,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,031100,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,031200,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,031300,0.9404,0.9406,0.9404,0.9406,4
EURUSD,20010111,031400,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,031500,0.9406,0.9406,0.9405,0.9405,4
EURUSD,20010111,031600,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,031700,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,031800,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,031900,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,032000,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,032100,0.9405,0.9405,0.9404,0.9405,4
EURUSD,20010111,032200,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,032300,0.9404,0.9404,0.9403,0.9403,4
EURUSD,20010111,032400,0.9403,0.9403,0.9403,0.9403,4
EURUSD,20010111,032500,0.9403,0.9405,0.9403,0.9405,4
EURUSD,20010111,032600,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,032700,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,032800,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,033000,0.9405,0.9405,0.9404,0.9404,4
EURUSD,20010111,033100,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,033200,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,033400,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,033500,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,033600,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,033700,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,034000,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,034100,0.9404,0.9405,0.9404,0.9405,4
EURUSD,20010111,034200,0.9405,0.9406,0.9405,0.9406,4
EURUSD,20010111,034300,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,034400,0.9407,0.9407,0.9406,0.9406,4
EURUSD,20010111,034500,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,034600,0.9407,0.9407,0.9407,0.9407,4
EURUSD,20010111,034700,0.9407,0.9407,0.9407,0.9407,4
EURUSD,20010111,034800,0.9408,0.9409,0.9408,0.9408,4
EURUSD,20010111,034900,0.9408,0.9408,0.9407,0.9407,4
EURUSD,20010111,035000,0.9407,0.9407,0.9407,0.9407,4
EURUSD,20010111,035100,0.9407,0.9407,0.9407,0.9407,4
EURUSD,20010111,035200,0.9407,0.9407,0.9407,0.9407,4
EURUSD,20010111,035300,0.9407,0.9407,0.9406,0.9406,4
EURUSD,20010111,035400,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,035500,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,035600,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,035700,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,035800,0.9406,0.9406,0.9405,0.9405,4
EURUSD,20010111,035900,0.9405,0.9406,0.9405,0.9406,4
EURUSD,20010111,040000,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,040100,0.9405,0.9406,0.9405,0.9406,4
EURUSD,20010111,040200,0.9406,0.9406,0.9406,0.9406,4
EURUSD,20010111,040300,0.9406,0.9406,0.9405,0.9405,4
EURUSD,20010111,040400,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,040500,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,040600,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,040700,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,040800,0.9405,0.9405,0.9405,0.9405,4
EURUSD,20010111,040900,0.9405,0.9405,0.9404,0.9404,4
EURUSD,20010111,041000,0.9403,0.9403,0.9402,0.9402,4
EURUSD,20010111,041100,0.9402,0.9403,0.9402,0.9403,4
EURUSD,20010111,041200,0.9403,0.9403,0.9402,0.9402,4
EURUSD,20010111,041300,0.9402,0.9402,0.9401,0.9401,4
EURUSD,20010111,041400,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,041500,0.9401,0.9401,0.9398,0.9398,4
EURUSD,20010111,041600,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,041700,0.9398,0.9401,0.9398,0.9401,4
EURUSD,20010111,041800,0.9400,0.9401,0.9400,0.9401,4
EURUSD,20010111,041900,0.9401,0.9401,0.9399,0.9399,4
EURUSD,20010111,042000,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,042100,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,042200,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,042300,0.9400,0.9401,0.9400,0.9401,4
EURUSD,20010111,042400,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,042500,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,042600,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,042700,0.9400,0.9400,0.9398,0.9398,4
EURUSD,20010111,042800,0.9398,0.9399,0.9398,0.9399,4
EURUSD,20010111,042900,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,043000,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,043100,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,043200,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,043300,0.9399,0.9399,0.9397,0.9397,4
EURUSD,20010111,043400,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,043500,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,043600,0.9397,0.9397,0.9394,0.9395,4
EURUSD,20010111,043700,0.9395,0.9395,0.9393,0.9393,4
EURUSD,20010111,043800,0.9393,0.9393,0.9391,0.9391,4
EURUSD,20010111,043900,0.9391,0.9394,0.9391,0.9394,4
EURUSD,20010111,044000,0.9395,0.9395,0.9393,0.9393,4
EURUSD,20010111,044100,0.9392,0.9392,0.9392,0.9392,4
EURUSD,20010111,044200,0.9392,0.9392,0.9392,0.9392,4
EURUSD,20010111,044300,0.9392,0.9392,0.9392,0.9392,4
EURUSD,20010111,044400,0.9392,0.9394,0.9392,0.9394,4
EURUSD,20010111,044500,0.9394,0.9394,0.9394,0.9394,4
EURUSD,20010111,044600,0.9394,0.9395,0.9394,0.9395,4
EURUSD,20010111,044800,0.9395,0.9395,0.9395,0.9395,4
EURUSD,20010111,044900,0.9395,0.9396,0.9395,0.9396,4
EURUSD,20010111,045000,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,045100,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,045200,0.9396,0.9397,0.9396,0.9397,4
EURUSD,20010111,045300,0.9397,0.9398,0.9397,0.9398,4
EURUSD,20010111,045400,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,045500,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,045600,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,045700,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,045800,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,045900,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050000,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050100,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050200,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050300,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050500,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050600,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050700,0.9397,0.9397,0.9397,0.9397,4
EURUSD,20010111,050800,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,050900,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,051000,0.9397,0.9397,0.9396,0.9396,4
EURUSD,20010111,051100,0.9396,0.9396,0.9396,0.9396,4
EURUSD,20010111,051200,0.9396,0.9398,0.9396,0.9398,4
EURUSD,20010111,051300,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,051400,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,051500,0.9398,0.9399,0.9398,0.9399,4
EURUSD,20010111,051600,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,051700,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,051800,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,051900,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,052000,0.9399,0.9399,0.9398,0.9398,4
EURUSD,20010111,052100,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,052200,0.9398,0.9399,0.9398,0.9399,4
EURUSD,20010111,052300,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,052400,0.9399,0.9400,0.9399,0.9400,4
EURUSD,20010111,052500,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,052600,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,052700,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,052800,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,052900,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,053000,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,053100,0.9401,0.9402,0.9401,0.9402,4
EURUSD,20010111,053200,0.9403,0.9403,0.9401,0.9401,4
EURUSD,20010111,053300,0.9401,0.9401,0.9398,0.9398,4
EURUSD,20010111,053400,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,053500,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,053600,0.9398,0.9398,0.9398,0.9398,4
EURUSD,20010111,053700,0.9398,0.9403,0.9398,0.9403,4
EURUSD,20010111,053800,0.9403,0.9403,0.9403,0.9403,4
EURUSD,20010111,053900,0.9403,0.9403,0.9403,0.9403,4
EURUSD,20010111,054000,0.9403,0.9404,0.9403,0.9404,4
EURUSD,20010111,054100,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,054200,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,054300,0.9404,0.9404,0.9404,0.9404,4
EURUSD,20010111,054400,0.9404,0.9404,0.9402,0.9402,4
EURUSD,20010111,054500,0.9402,0.9402,0.9402,0.9402,4
EURUSD,20010111,054600,0.9402,0.9402,0.9402,0.9402,4
EURUSD,20010111,054700,0.9402,0.9402,0.9401,0.9401,4
EURUSD,20010111,054800,0.9401,0.9401,0.9400,0.9401,4
EURUSD,20010111,054900,0.9402,0.9402,0.9401,0.9401,4
EURUSD,20010111,055100,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,055200,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,055300,0.9400,0.9400,0.9398,0.9398,4
EURUSD,20010111,055400,0.9399,0.9401,0.9399,0.9401,4
EURUSD,20010111,055500,0.9401,0.9401,0.9398,0.9399,4
EURUSD,20010111,055600,0.9399,0.9400,0.9399,0.9399,4
EURUSD,20010111,055700,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,055800,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,055900,0.9400,0.9401,0.9399,0.9399,4
EURUSD,20010111,060000,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,060100,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,060200,0.9401,0.9401,0.9400,0.9400,4
EURUSD,20010111,060300,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,060400,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,060500,0.9400,0.9400,0.9400,0.9400,4
EURUSD,20010111,060600,0.9400,0.9400,0.9399,0.9399,4
EURUSD,20010111,060700,0.9400,0.9401,0.9400,0.9401,4
EURUSD,20010111,060800,0.9401,0.9403,0.9400,0.9403,4
EURUSD,20010111,060900,0.9402,0.9402,0.9399,0.9400,4
EURUSD,20010111,061000,0.9400,0.9401,0.9400,0.9401,4
EURUSD,20010111,061100,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,061200,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,061300,0.9401,0.9401,0.9399,0.9400,4
EURUSD,20010111,061400,0.9400,0.9401,0.9399,0.9401,4
EURUSD,20010111,061500,0.9401,0.9402,0.9401,0.9401,4
EURUSD,20010111,061600,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,061700,0.9401,0.9401,0.9399,0.9400,4
EURUSD,20010111,061800,0.9399,0.9400,0.9398,0.9398,4
EURUSD,20010111,061900,0.9398,0.9400,0.9398,0.9400,4
EURUSD,20010111,062000,0.9400,0.9400,0.9397,0.9397,4
EURUSD,20010111,062100,0.9397,0.9399,0.9397,0.9399,4
EURUSD,20010111,062200,0.9398,0.9398,0.9396,0.9396,4
EURUSD,20010111,062300,0.9397,0.9400,0.9397,0.9400,4
EURUSD,20010111,062400,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,062500,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,062600,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,062700,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,062800,0.9401,0.9401,0.9401,0.9401,4
EURUSD,20010111,062900,0.9400,0.9400,0.9397,0.9397,4
EURUSD,20010111,063000,0.9398,0.9399,0.9398,0.9399,4
EURUSD,20010111,063300,0.9399,0.9399,0.9399,0.9399,4
EURUSD,20010111,064700,0.9402,0.9402,0.9401,0.9401,4
EURUSD,20010111,064800,0.9400,0.9401,0.9400,0.9401,4
EURUSD,20010111,070800,0.9426,0.9426,0.9426,0.9426,4
EURUSD,20010111,070900,0.9424,0.9426,0.9421,0.9424,4
EURUSD,20010111,071000,0.9423,0.9423,0.9419,0.9419,4
EURUSD,20010111,071100,0.9418,0.9419,0.9417,0.9417,4
EURUSD,20010111,071200,0.9416,0.9418,0.9416,0.9418,4
EURUSD,20010111,071300,0.9417,0.9417,0.9415,0.9417,4
EURUSD,20010111,071400,0.9416,0.9416,0.9415,0.9415,4
EURUSD,20010111,071500,0.9414,0.9414,0.9408,0.9409,4
EURUSD,20010111,071600,0.9411,0.9411,0.9408,0.9408,4
EURUSD,20010111,071700,0.9408,0.9410,0.9407,0.9408,4
EURUSD,20010111,071800,0.9406,0.9406,0.9400,0.9403,4
EURUSD,20010111,071900,0.9403,0.9404,0.9403,0.9404,4
EURUSD,20010111,072000,0.9404,0.9404,0.9403,0.9404,4
EURUSD,20010111,072100,0.9404,0.9404,0.9398,0.9399,4
EURUSD,20010111,072200,0.9398,0.9402,0.9398,0.9398,4
EURUSD,20010111,072300,0.9399,0.9399,0.9398,0.9399,4
EURUSD,20010111,072400,0.9398,0.9400,0.9398,0.9400,4
EURUSD,20010111,072500,0.9400,0.9402,0.9399,0.9402,4
EURUSD,20010111,072600,0.9401,0.9401,0.9399,0.9401,4
EURUSD,20010111,072700,0.9400,0.9404,0.9400,0.9404,4
EURUSD,20010111,072800,0.9404,0.9404,0.9402,0.9404,4
EURUSD,20010111,072900,0.9403,0.9404,0.9402,0.9403,4
EURUSD,20010111,073000,0.9404,0.9406,0.9404,0.9406,4
EURUSD,20010111,073100,0.9405,0.9407,0.9404,0.9407,4
